parcelid,bathrooms,bedrooms,sqft,county,fireplacecnt,garagecarcnt,lotsize,poolcnt,lat,long,logerror,tract,tax_value,Los Angeles,Orange,Ventura,age,4plusBath,3to5garage,4plusBR,fpover2
14401145,3.0,4.0,1997.0,Orange,0.0,1.0,6600.0,0.0,33.542044,-117.771537,0.0311903220829,626,854785.0,0,1,0,56.0,0,0,1,0
17083260,2.0,3.0,1465.0,Ventura,1.0,2.0,8246.0,0.0,34.280685,-119.240095,0.0480963613997,18,72367.0,0,0,1,49.0,0,0,0,0
12606803,4.0,5.0,2806.0,Los Angeles,0.0,0.0,6373.0,0.0,33.821581,-118.347983,0.0429642322226,6511,882251.0,1,0,0,49.0,1,0,1,0
14149815,3.0,4.0,2399.0,Orange,1.0,2.0,7425.0,0.0,33.92451,-117.898557,0.0468851389697,15,647729.0,0,1,0,58.0,0,0,1,0
11961060,2.0,3.0,1444.0,Los Angeles,0.0,0.0,5201.0,0.0,34.119886,-118.232573,0.165544991059,1863,199479.0,1,0,0,83.0,0,0,0,0
17184858,2.0,4.0,1842.0,Ventura,1.0,2.0,6034.0,0.0,34.160309,-119.170479,0.0237565326787,45,338758.0,0,0,1,45.0,0,0,1,0
12968609,3.0,5.0,2439.0,Los Angeles,0.0,0.0,13994.0,1.0,34.156626,-117.977899,0.0551472713236,4303,970879.0,1,0,0,47.0,0,0,1,0
14345457,2.5,3.0,1745.0,Orange,1.0,2.0,3280.0,0.0,33.719315,-117.770095,0.0113200437124,525,278713.0,0,1,0,37.0,0,0,0,0
17273005,2.0,3.0,1308.0,Ventura,1.0,2.0,7841.0,0.0,34.186539,-118.947372,-0.0229682491541,60,483705.0,0,0,1,58.0,0,0,0,0
12114565,1.0,4.0,1684.0,Los Angeles,0.0,0.0,9467.0,0.0,34.153996,-118.121108,-0.02808677946,4623,680312.0,1,0,0,108.0,0,0,1,0
14275084,3.5,4.0,2955.0,Orange,0.0,2.0,3956.0,0.0,33.650998,-117.942847,0.0674013614714,636,742727.0,0,1,0,16.0,1,0,1,0
12057027,2.0,3.0,2313.0,Los Angeles,0.0,0.0,7296.0,1.0,34.172686,-118.276616,-0.00794945600872,3013,169578.0,1,0,0,54.0,0,0,0,0
12867705,1.0,4.0,1929.0,Los Angeles,0.0,0.0,8353.0,0.0,34.101857,-117.721772,-0.0444962760469,4019,719696.0,1,0,0,96.0,0,0,1,0
12789291,3.0,3.0,2508.0,Los Angeles,0.0,0.0,10540.0,1.0,33.966284,-118.016496,0.2640837843199999,5017,124009.0,1,0,0,70.0,0,0,0,0
12312993,1.0,2.0,892.0,Los Angeles,0.0,0.0,4994.0,0.0,33.935575,-118.187383,-0.0359601457793,5361,261693.0,1,0,0,81.0,0,0,0,0
12815560,2.0,4.0,1970.0,Los Angeles,0.0,0.0,10173.0,1.0,34.013623,-117.994982,0.0359988046481,4084,113804.0,1,0,0,59.0,0,0,1,0
11560520,2.0,3.0,1541.0,Los Angeles,0.0,0.0,5000.0,0.0,34.022991,-118.439898,-0.405024295763,2713,114350.0,1,0,0,55.0,0,0,0,0
10921127,2.0,3.0,1174.0,Los Angeles,0.0,0.0,6053.0,0.0,34.221432,-118.355163,-0.115845971914,1021,389169.0,1,0,0,72.0,0,0,0,0
12076729,2.0,2.0,1321.0,Los Angeles,0.0,0.0,5246.0,0.0,34.172067,-118.197443,-0.103860436929,3009,495309.0,1,0,0,73.0,0,0,0,0
17205773,2.0,3.0,1677.0,Ventura,0.0,2.0,15537.0,0.0,34.293666,-118.856116,0.324139270552,76,80024.0,0,0,1,49.0,0,0,0,0
14377664,2.5,3.0,1860.0,Orange,1.0,2.0,5000.0,0.0,33.633181,-117.703582,-0.1683679287409999,524,154112.0,0,1,0,53.0,0,0,0,0
14122312,1.0,2.0,816.0,Orange,0.0,0.0,1601.0,0.0,33.838044,-118.043849,0.0464061852887,1101,279839.0,0,1,0,52.0,0,0,0,0
12412071,4.0,4.0,2221.0,Los Angeles,0.0,0.0,4987.0,0.0,33.862293,-118.068338,0.0224190599566,5545,426407.0,1,0,0,52.0,1,0,1,0
10874795,2.0,2.0,1000.0,Los Angeles,0.0,0.0,8190.0,1.0,34.220172,-118.40183,-0.1081428392579999,1210,169939.0,1,0,0,70.0,0,0,0,0
11692047,2.0,3.0,1248.0,Los Angeles,0.0,0.0,8001.0,0.0,34.077296,-118.49017,0.191077544128,2623,127736.0,1,0,0,66.0,0,0,0,0
12094593,2.0,2.0,1697.0,Los Angeles,0.0,0.0,21150.0,0.0,34.153779,-118.174388,-0.209639520799,4608,409000.0,1,0,0,64.0,0,0,0,0
12563811,2.0,2.0,1115.0,Los Angeles,0.0,0.0,5883.0,0.0,33.877487,-118.194202,-0.0187210687001,5704,201932.0,1,0,0,83.0,0,0,0,0
11039599,3.0,3.0,1840.0,Los Angeles,0.0,0.0,7495.0,1.0,34.259769,-118.456491,-0.0309654306519,1096,467781.0,1,0,0,67.0,0,0,0,0
11631743,1.0,2.0,942.0,Los Angeles,0.0,0.0,2901.0,0.0,34.070652,-118.386175,0.0623327351279,7008,91901.0,1,0,0,97.0,0,0,0,0
13928477,2.0,3.0,2360.0,Orange,0.0,2.0,7700.0,1.0,33.800119,-118.082077,0.0106691044428,1100,359023.0,0,1,0,62.0,0,0,0,0
10784490,1.0,3.0,1269.0,Los Angeles,0.0,0.0,6750.0,0.0,34.196624,-118.547449,0.0319777050381,1325,365283.0,1,0,0,72.0,0,0,0,0
12186785,2.0,4.0,1003.0,Los Angeles,0.0,0.0,5924.0,0.0,33.979363,-118.241114,-0.1112774550819999,5330,92517.0,1,0,0,112.0,0,0,1,0
14349801,3.0,3.0,1964.0,Orange,0.0,1.0,5031.0,0.0,33.736491,-117.772199,0.0318110178163,524,474784.0,0,1,0,24.0,0,0,0,0
11447953,2.0,3.0,1157.0,Los Angeles,0.0,0.0,5612.0,0.0,33.859967,-118.33305,-0.0250185215312,6502,126765.0,1,0,0,69.0,0,0,0,0
17185999,2.0,3.0,1236.0,Ventura,1.0,2.0,6000.0,0.0,34.15746,-119.153031,0.0258186091763,47,246372.0,0,0,1,53.0,0,0,0,0
12739526,2.0,3.0,1323.0,Los Angeles,0.0,0.0,7629.0,0.0,33.916536,-118.021798,0.0550061534689,5040,513000.0,1,0,0,64.0,0,0,0,0
14232117,2.5,3.0,2527.0,Orange,1.0,2.0,5580.0,0.0,33.810051,-117.788432,-0.0229873183749,219,191624.0,0,1,0,46.0,0,0,0,0
17090500,2.0,3.0,1814.0,Ventura,1.0,2.0,8820.0,1.0,34.292787,-119.165814,-0.0178576389615999,12,568505.0,0,0,1,49.0,0,0,0,0
12837832,2.0,3.0,1641.0,Los Angeles,0.0,0.0,6031.0,0.0,34.032057,-117.917488,0.001120181882,4078,285134.0,1,0,0,64.0,0,0,0,0
14374814,3.0,4.0,2684.0,Orange,0.0,2.0,5417.0,0.0,33.640111,-117.705915,-0.0040499771615599,524,228224.0,0,1,0,45.0,0,0,1,0
14121775,2.0,3.0,1202.0,Orange,0.0,2.0,7200.0,0.0,33.841268,-118.051773,-0.00457628452744,1101,549000.0,0,1,0,61.0,0,0,0,0
10892762,2.0,3.0,2212.0,Los Angeles,0.0,0.0,6648.0,0.0,34.176557,-118.393426,0.0049974047608599,1239,315048.0,1,0,0,49.0,0,0,0,0
14003498,1.5,3.0,1078.0,Orange,1.0,2.0,7278.0,0.0,33.793713,-117.993184,-0.00674319771608,879,435000.0,0,1,0,66.0,0,0,0,0
14472225,2.5,3.0,1745.0,Orange,0.0,2.0,1904.0,0.0,33.581762,-117.645573,0.00401941598796,320,559188.0,0,1,0,33.0,0,0,0,0
13954789,2.0,3.0,1498.0,Orange,2.0,2.0,6204.0,0.0,33.751534,-117.942516,0.0006737092280889,889,168210.0,0,1,0,51.0,0,0,0,0
10854534,2.0,2.0,1521.0,Los Angeles,0.0,0.0,9720.0,0.0,34.161457,-118.479754,-0.0590882400861,1414,540920.0,1,0,0,70.0,0,0,0,0
13951173,2.0,3.0,1427.0,Orange,0.0,2.0,2249.0,0.0,33.761308,-117.957816,-0.0435603726264,889,210323.0,0,1,0,50.0,0,0,0,0
10971269,2.0,3.0,1635.0,Los Angeles,0.0,0.0,17383.0,0.0,34.317103,-118.419739,-0.134421346861,1061,238550.0,1,0,0,86.0,0,0,0,0
17124334,2.0,4.0,1999.0,Ventura,1.0,2.0,8848.0,0.0,34.238423,-119.038657,0.0038548585519699,52,264587.0,0,0,1,41.0,0,0,1,0
12516860,1.0,3.0,1034.0,Los Angeles,0.0,0.0,6113.0,0.0,33.794315,-118.110174,0.0130449008337,5743,587561.0,1,0,0,70.0,0,0,0,0
17282398,2.0,4.0,1245.0,Ventura,0.0,2.0,12000.0,0.0,34.189713,-118.867169,-0.0100853915735,68,445999.0,0,0,1,59.0,0,0,1,0
12710779,2.0,4.0,2197.0,Los Angeles,0.0,0.0,14467.0,0.0,33.781437,-118.398304,-0.0771287084339999,6704,511250.0,1,0,0,58.0,0,0,1,0
10735310,2.0,4.0,3033.0,Los Angeles,0.0,0.0,19787.0,1.0,34.17067,-118.649408,0.0325668612025,1373,927000.0,1,0,0,60.0,0,0,1,0
12266036,1.0,3.0,1084.0,Los Angeles,0.0,0.0,5205.0,0.0,33.905147,-118.247067,0.129586725649,5412,36599.0,1,0,0,69.0,0,0,0,0
14503028,2.0,3.0,1326.0,Orange,1.0,2.0,8690.0,0.0,33.646398,-117.657636,-0.0115402291198999,320,159398.0,0,1,0,46.0,0,0,0,0
13061079,3.0,4.0,3036.0,Los Angeles,0.0,0.0,17257.0,1.0,34.028841,-117.788745,-0.000429173485876,4033,746887.0,1,0,0,36.0,0,0,1,0
12731219,2.0,3.0,1622.0,Los Angeles,0.0,0.0,6733.0,0.0,33.92515,-118.016262,0.0871653553646999,5036,553000.0,1,0,0,67.0,0,0,0,0
14165171,2.0,4.0,1845.0,Orange,1.0,2.0,8470.0,0.0,33.896003,-117.806463,-0.0243440488168,218,595431.0,0,1,0,59.0,0,0,1,0
14482682,4.5,5.0,3920.0,Orange,0.0,2.0,6148.0,1.0,33.641322,-117.568298,-0.032363073907,320,988757.0,0,1,0,26.0,1,0,1,0
12646930,1.0,2.0,1566.0,Los Angeles,0.0,0.0,4527.0,0.0,33.740719,-118.293896,-0.0150113929535,2966,507625.0,1,0,0,113.0,0,0,0,0
17063810,2.0,4.0,1439.0,Ventura,0.0,2.0,7370.0,0.0,34.407115,-118.91357,-0.00181054486205,3,342558.0,0,0,1,61.0,0,0,1,0
14162843,4.0,5.0,3363.0,Orange,0.0,2.0,13443.0,1.0,33.906933,-117.832177,-0.0181762450308,218,790159.0,0,1,0,21.0,1,0,1,0
12214757,1.0,2.0,804.0,Los Angeles,0.0,0.0,6784.0,0.0,33.959681,-118.235679,-0.0436811340278,5353,284270.0,1,0,0,104.0,0,0,0,0
17224876,4.5,3.0,3531.0,Ventura,4.0,2.0,10736.0,0.0,34.22346,-118.832693,0.0232553214836,75,893238.0,0,0,1,23.0,1,0,0,1
12179928,1.0,2.0,772.0,Los Angeles,0.0,0.0,2384.0,0.0,33.988756,-118.313731,0.279571605224,2372,157812.0,1,0,0,83.0,0,0,0,0
12192095,1.0,2.0,880.0,Los Angeles,0.0,0.0,4680.0,0.0,33.975935,-118.299639,-0.142751369078,2374,148912.0,1,0,0,100.0,0,0,0,0
12842683,2.0,3.0,1450.0,Los Angeles,0.0,0.0,9762.0,0.0,34.015378,-117.934605,0.00957145930294,4077,181386.0,1,0,0,43.0,0,0,0,0
13903594,3.0,4.0,2758.0,Orange,0.0,2.0,3633.0,0.0,33.887665,-117.996635,-0.0230353433655,1106,659912.0,0,1,0,17.0,0,0,1,0
10937235,1.0,2.0,874.0,Los Angeles,0.0,0.0,6878.0,0.0,34.177611,-118.345373,0.00134662537701,3113,447063.0,1,0,0,82.0,0,0,0,0
10832412,2.0,4.0,1898.0,Los Angeles,0.0,0.0,5925.0,0.0,34.196706,-118.481283,0.00560406845675,1276,550000.0,1,0,0,31.0,0,0,1,0
14080922,3.0,4.0,2239.0,Orange,0.0,2.0,2558.0,0.0,33.729021,-118.060493,0.33397838944,995,884200.0,0,1,0,49.0,0,0,1,0
17051023,3.0,4.0,1908.0,Ventura,1.0,0.0,8767.0,0.0,34.373735,-119.475265,-1.89747458057,12,245552.0,0,0,1,63.0,0,0,1,0
14184333,3.0,4.0,2579.0,Orange,0.0,2.0,7500.0,0.0,33.878986,-117.829006,0.120119442247,218,852000.0,0,1,0,34.0,0,0,1,0
11968310,3.0,3.0,2646.0,Los Angeles,0.0,0.0,3908.0,0.0,34.120085,-118.222157,0.047356096209,1862,249519.0,1,0,0,37.0,0,0,0,0
11099625,1.0,3.0,1075.0,Los Angeles,0.0,0.0,9459.0,0.0,34.222012,-118.556236,-0.103654468122,1134,234301.0,1,0,0,75.0,0,0,0,0
10957313,1.0,3.0,1090.0,Los Angeles,0.0,0.0,6585.0,0.0,34.17683,-118.340643,0.0245182695219,3113,64684.0,1,0,0,82.0,0,0,0,0
11708652,1.0,2.0,1236.0,Los Angeles,0.0,0.0,5750.0,0.0,34.005732,-118.311061,-0.375462430178,2315,35149.0,1,0,0,102.0,0,0,0,0
11874196,3.0,3.0,1554.0,Los Angeles,0.0,0.0,3136.0,0.0,34.083199,-118.19543,-0.2064424786099999,1991,507624.0,1,0,0,30.0,0,0,0,0
11434965,1.0,2.0,802.0,Los Angeles,0.0,0.0,5849.0,0.0,33.891709,-118.331863,0.471417333642,6037,54836.0,1,0,0,79.0,0,0,0,0
13013236,3.0,3.0,1923.0,Los Angeles,0.0,0.0,8186.0,0.0,34.153721,-117.950336,0.021927330967,4300,318985.0,1,0,0,40.0,0,0,0,0
14182196,3.0,5.0,2389.0,Orange,0.0,2.0,4014.0,0.0,33.872444,-117.847093,-0.0123182551246,117,584420.0,0,1,0,21.0,0,0,1,0
12949147,2.0,3.0,1488.0,Los Angeles,0.0,0.0,9937.0,1.0,34.069668,-117.892834,0.0517982101791999,4064,494000.0,1,0,0,69.0,0,0,0,0
14037385,1.5,3.0,1032.0,Orange,0.0,2.0,6000.0,0.0,33.739446,-118.017114,0.0812974859196,996,57905.0,0,1,0,60.0,0,0,0,0
12462512,2.0,2.0,1516.0,Los Angeles,0.0,0.0,6218.0,0.0,33.830189,-118.169182,0.0210346557844,5719,582529.0,1,0,0,84.0,0,0,0,0
11900733,2.0,2.0,1708.0,Los Angeles,0.0,0.0,9738.0,1.0,34.087249,-118.119327,-0.0322654808568,4816,69123.0,1,0,0,109.0,0,0,0,0
12491028,2.0,4.0,1743.0,Los Angeles,0.0,0.0,7318.0,0.0,33.82529,-118.125994,-0.0327591499931,5736,485227.0,1,0,0,78.0,0,0,1,0
11893196,3.0,4.0,2228.0,Los Angeles,0.0,0.0,12277.0,0.0,34.114759,-118.117476,-0.0560961125787,4641,315525.0,1,0,0,91.0,0,0,1,0
11881181,2.0,2.0,1763.0,Los Angeles,0.0,0.0,11152.0,0.0,34.124245,-118.156015,0.0394899207750999,4639,340522.0,1,0,0,73.0,0,0,0,0
17167989,2.0,5.0,1465.0,Ventura,1.0,1.0,6119.0,0.0,34.172041,-119.186081,-0.0125157821178999,89,350261.0,0,0,1,67.0,0,0,1,0
11260784,3.0,5.0,2839.0,Los Angeles,0.0,0.0,11959.0,1.0,34.633653,-118.227572,-0.051186022238,9103,336313.0,1,0,0,33.0,0,0,1,0
14378771,3.0,4.0,1712.0,Orange,1.0,2.0,4136.0,0.0,33.629952,-117.711188,0.00887420859408,524,614000.0,0,1,0,48.0,0,0,1,0
13084668,2.0,3.0,1492.0,Los Angeles,0.0,0.0,8894.0,1.0,34.009626,-117.909084,0.136059509254,4081,270563.0,1,0,0,59.0,0,0,0,0
17218832,2.0,3.0,1452.0,Ventura,1.0,2.0,5881.0,0.0,34.216979,-118.847422,0.0189168564132,75,511269.0,0,0,1,46.0,0,0,0,0
11206362,2.0,2.0,1318.0,Los Angeles,0.0,0.0,7800.0,0.0,34.559452,-118.063144,-0.0291665239742,9106,156345.0,1,0,0,36.0,0,0,0,0
14321287,2.0,2.0,1998.0,Orange,0.0,2.0,5000.0,0.0,33.635215,-117.797873,0.0675946088035999,626,446290.0,0,1,0,43.0,0,0,0,0
11051022,2.0,3.0,1275.0,Los Angeles,0.0,0.0,7679.0,0.0,34.2649,-118.477926,0.223226890505,1097,348675.0,1,0,0,68.0,0,0,0,0
11434035,3.0,4.0,1489.0,Los Angeles,0.0,0.0,5638.0,0.0,33.894022,-118.320185,0.0109918494714999,6036,257127.0,1,0,0,82.0,0,0,1,0
12492243,1.0,3.0,1092.0,Los Angeles,0.0,0.0,5150.0,0.0,33.834059,-118.112937,-0.0238659727708,5711,62649.0,1,0,0,72.0,0,0,0,0
11306018,2.0,4.0,2150.0,Los Angeles,0.0,0.0,8539.0,0.0,34.687829,-118.203915,0.0270371187002999,9010,276000.0,1,0,0,18.0,0,0,1,0
11970140,1.0,2.0,952.0,Los Angeles,0.0,0.0,3509.0,0.0,34.120941,-118.21546,0.018924602838,1834,21902.0,1,0,0,100.0,0,0,0,0
11206365,3.0,3.0,1732.0,Los Angeles,0.0,0.0,7439.0,0.0,34.559152,-118.062838,-0.0216496209157,9106,221602.0,1,0,0,36.0,0,0,0,0
11797465,1.0,2.0,865.0,Los Angeles,0.0,0.0,3497.0,0.0,34.045864,-118.22244,0.209874986776,2060,280000.0,1,0,0,116.0,0,0,0,0
11699447,3.0,3.0,3331.0,Los Angeles,0.0,0.0,10029.0,1.0,34.000519,-118.3506,0.0860289195949,7031,888140.0,1,0,0,65.0,0,0,0,0
11971033,2.0,2.0,1494.0,Los Angeles,0.0,0.0,5318.0,0.0,34.113524,-118.214228,-0.0745377110317,1862,649759.0,1,0,0,63.0,0,0,0,0
13926883,2.0,3.0,1797.0,Orange,0.0,2.0,7975.0,1.0,33.792432,-118.082037,-0.00428202057279,1100,877176.0,0,1,0,65.0,0,0,0,0
14109980,3.0,5.0,1983.0,Orange,0.0,2.0,7150.0,1.0,33.824917,-118.047157,0.00608283355298,1101,331919.0,0,1,0,57.0,0,0,1,0
12145878,3.0,4.0,2951.0,Los Angeles,0.0,0.0,9694.0,0.0,34.117104,-118.024134,0.045870096936,4308,662924.0,1,0,0,36.0,0,0,1,0
11268423,3.0,3.0,4044.0,Los Angeles,0.0,0.0,20547.0,0.0,34.642321,-118.20778,0.0518095866618,9102,541000.0,1,0,0,18.0,0,0,0,0
13035513,2.0,3.0,1192.0,Los Angeles,0.0,0.0,5905.0,0.0,34.116501,-117.837342,0.0412097350893,4012,216901.0,1,0,0,66.0,0,0,0,0
12738897,2.0,3.0,1597.0,Los Angeles,0.0,0.0,6846.0,0.0,33.910097,-118.017398,-0.0883050694336,5040,456245.0,1,0,0,64.0,0,0,0,0
11737092,2.0,4.0,1878.0,Los Angeles,0.0,0.0,4681.0,0.0,34.03935,-118.356748,0.0240445503427,2184,420242.0,1,0,0,93.0,0,0,1,0
12885530,1.0,2.0,820.0,Los Angeles,0.0,0.0,5717.0,0.0,34.044147,-117.762663,0.0034569797484699,4025,60841.0,1,0,0,73.0,0,0,0,0
12596943,2.0,3.0,1556.0,Los Angeles,0.0,0.0,5001.0,0.0,33.83809,-118.337979,-0.044596903507,6504,598132.0,1,0,0,71.0,0,0,0,0
17266728,2.0,3.0,1046.0,Ventura,1.0,2.0,10700.0,0.0,34.167753,-118.939507,-0.0662041497078,59,462324.0,0,0,1,51.0,0,0,0,0
14029813,2.0,5.0,1919.0,Orange,1.0,2.0,6916.0,0.0,33.731379,-117.96764,0.2486770286239999,992,216865.0,0,1,0,59.0,0,0,1,0
14485392,2.5,3.0,1242.0,Orange,0.0,2.0,3101.0,0.0,33.621664,-117.607676,-0.0120177966069,320,474325.0,0,1,0,25.0,0,0,0,0
14121795,2.0,4.0,1254.0,Orange,1.0,2.0,7326.0,1.0,33.841513,-118.053547,-0.0126836921238,1101,488909.0,0,1,0,61.0,0,0,1,0
14363206,3.0,4.0,2891.0,Orange,0.0,2.0,4800.0,0.0,33.688756,-117.655026,0.0129183170543999,524,618621.0,0,1,0,30.0,0,0,1,0
17106865,2.5,3.0,1631.0,Ventura,1.0,2.0,3525.0,0.0,34.267979,-119.220828,0.0527062241291,15,467024.0,0,0,1,20.0,0,0,0,0
11425095,1.0,2.0,812.0,Los Angeles,0.0,0.0,6663.0,0.0,33.903537,-118.33725,0.13333212755,6025,120227.0,1,0,0,69.0,0,0,0,0
14290606,3.0,4.0,2719.0,Orange,0.0,2.0,4821.0,0.0,33.695129,-117.81572,-0.0260452408274,525,922178.0,0,1,0,16.0,0,0,1,0
12811316,3.0,4.0,1936.0,Los Angeles,0.0,0.0,7577.0,0.0,33.988389,-117.955719,-0.0138473354652,4086,325220.0,1,0,0,59.0,0,0,1,0
12157933,1.0,2.0,958.0,Los Angeles,0.0,0.0,7129.0,0.0,34.194767,-118.165218,-0.0234038909347,4603,314065.0,1,0,0,70.0,0,0,0,0
17102878,2.0,3.0,1315.0,Ventura,1.0,2.0,8044.0,0.0,34.346912,-119.075819,-0.0397057590088,7,55839.0,0,0,1,66.0,0,0,0,0
17266251,2.5,4.0,2180.0,Ventura,1.0,2.0,7000.0,1.0,34.155761,-118.951012,-0.0300580391538,59,515863.0,0,0,1,56.0,0,0,1,0
11737683,1.0,2.0,952.0,Los Angeles,0.0,0.0,5750.0,0.0,34.042042,-118.361367,-0.273149222757,2183,583768.0,1,0,0,96.0,0,0,0,0
10762888,3.0,5.0,2947.0,Los Angeles,0.0,0.0,8596.0,0.0,34.214971,-118.54134,0.0578062745947,1310,642276.0,1,0,0,14.0,0,0,1,0
11320353,3.0,4.0,2655.0,Los Angeles,0.0,0.0,12918.0,0.0,34.648354,-118.259363,-0.0154106218961,9012,320000.0,1,0,0,31.0,0,0,1,0
17105812,5.0,4.0,3798.0,Ventura,2.0,2.0,8290.0,1.0,34.245103,-119.089477,-0.0544116570031,52,735930.0,0,0,1,23.0,1,0,1,0
13919396,3.0,3.0,1630.0,Orange,1.0,2.0,7918.0,1.0,33.819133,-118.003542,0.00381256742842,869,216892.0,0,1,0,66.0,0,0,0,0
14294421,1.0,2.0,882.0,Orange,0.0,2.0,1050.0,0.0,33.637339,-117.877244,0.981081589446,630,292319.0,0,1,0,57.0,0,0,0,0
17238290,2.0,3.0,1244.0,Ventura,0.0,2.0,8700.0,0.0,34.266927,-118.725283,-0.00573318997512,80,136868.0,0,0,1,61.0,0,0,0,0
12718145,1.0,3.0,1058.0,Los Angeles,0.0,0.0,5127.0,0.0,33.937238,-118.090472,0.00543651252481,5028,96581.0,1,0,0,69.0,0,0,0,0
11994147,2.0,3.0,1564.0,Los Angeles,0.0,0.0,7023.0,1.0,34.082505,-118.323594,0.0358015478313,1923,95630.0,1,0,0,102.0,0,0,0,0
11659100,3.0,4.0,2515.0,Los Angeles,0.0,0.0,9185.0,0.0,34.064177,-118.480747,0.0756020631926999,2623,599582.0,1,0,0,60.0,0,0,1,0
14079561,4.5,4.0,3976.0,Orange,1.0,2.0,6500.0,1.0,33.722347,-118.067414,0.17557113927,995,291705.0,0,1,0,56.0,1,0,1,0
12834366,3.0,5.0,1751.0,Los Angeles,0.0,0.0,6006.0,0.0,34.000739,-117.953007,0.0147309912162,4086,580000.0,1,0,0,62.0,0,0,1,0
14464794,2.5,3.0,1584.0,Orange,0.0,2.0,2070.0,0.0,33.554168,-117.630553,-0.0192142312892,320,392054.0,0,1,0,21.0,0,0,0,0
14167543,2.0,4.0,1802.0,Orange,0.0,2.0,8500.0,0.0,33.88925,-117.842079,0.0439297257879,117,181196.0,0,1,0,59.0,0,0,1,0
14130663,1.5,2.0,1024.0,Orange,0.0,0.0,1048.0,0.0,33.842442,-117.944157,-0.0660286176875,867,201596.0,0,1,0,58.0,0,0,0,0
12805182,2.0,4.0,1188.0,Los Angeles,0.0,0.0,6376.0,0.0,33.985071,-118.066098,0.0630960962209,5010,355498.0,1,0,0,76.0,0,0,1,0
13964165,1.0,1.0,458.0,Orange,0.0,0.0,2250.0,0.0,33.746927,-117.618374,0.0061321542966699,320,250196.0,0,1,0,88.0,0,0,0,0
14238931,2.0,4.0,1706.0,Orange,0.0,2.0,8100.0,0.0,33.782009,-117.838982,0.0299788382509,758,70681.0,0,1,0,61.0,0,0,1,0
11007213,2.0,4.0,1925.0,Los Angeles,0.0,0.0,8172.0,0.0,34.325748,-118.436722,0.0162882148506,1060,86730.0,1,0,0,57.0,0,0,1,0
14258827,3.5,4.0,2232.0,Orange,0.0,2.0,7396.0,0.0,33.755931,-117.899634,-0.0204818584955999,752,590254.0,0,1,0,10.0,1,0,1,0
11281744,2.0,3.0,1700.0,Los Angeles,0.0,0.0,9684.0,0.0,34.663545,-118.157405,0.0101773364724,9007,232000.0,1,0,0,51.0,0,0,0,0
14485199,4.0,6.0,3223.0,Orange,0.0,2.0,4878.0,0.0,33.62953,-117.609025,0.0301108601959,320,827000.0,0,1,0,23.0,1,0,1,0
13998333,2.0,4.0,1361.0,Orange,0.0,1.0,7125.0,0.0,33.785265,-118.019189,0.00601020005903,1100,189003.0,0,1,0,63.0,0,0,1,0
12319719,2.0,3.0,1571.0,Los Angeles,0.0,0.0,6294.0,0.0,33.94499,-118.154494,0.131779819234,5514,81128.0,1,0,0,67.0,0,0,0,0
11430005,2.0,3.0,1282.0,Los Angeles,0.0,0.0,5732.0,1.0,33.909941,-118.310808,-0.0722482026071,6026,65280.0,1,0,0,66.0,0,0,0,0
12699421,2.0,3.0,1942.0,Los Angeles,0.0,0.0,8403.0,0.0,33.749624,-118.320177,0.293386390726,6707,539313.0,1,0,0,62.0,0,0,0,0
10882629,2.0,3.0,1208.0,Los Angeles,0.0,0.0,6197.0,0.0,34.190682,-118.411602,0.202893100518,1233,65809.0,1,0,0,75.0,0,0,0,0
12510134,1.0,2.0,898.0,Los Angeles,0.0,0.0,5490.0,0.0,33.798706,-118.144625,0.0163166304758,5750,453561.0,1,0,0,79.0,0,0,0,0
14203861,2.5,3.0,1941.0,Orange,0.0,2.0,5640.0,1.0,33.862487,-117.727253,-0.00299891720522,219,618537.0,0,1,0,31.0,0,0,0,0
12742469,2.0,3.0,1097.0,Los Angeles,0.0,0.0,5068.0,0.0,33.910064,-118.067539,0.0302754943219,5523,433000.0,1,0,0,72.0,0,0,0,0
12759147,2.0,3.0,1338.0,Los Angeles,0.0,0.0,5516.0,0.0,33.88893,-118.087274,-0.00356036572003,5529,277411.0,1,0,0,73.0,0,0,0,0
17178674,4.5,5.0,2960.0,Ventura,1.0,2.0,7336.0,0.0,34.210252,-119.175398,-0.00395717277874,31,454694.0,0,0,1,19.0,1,0,1,0
12391683,2.0,3.0,1060.0,Los Angeles,0.0,0.0,4459.0,0.0,34.006519,-118.083648,0.0190981870117,5006,195788.0,1,0,0,81.0,0,0,0,0
12373878,2.0,3.0,1226.0,Los Angeles,0.0,0.0,5245.0,1.0,34.023698,-118.145041,0.0449108249249,5303,388324.0,1,0,0,92.0,0,0,0,0
17140622,2.0,2.0,961.0,Ventura,0.0,1.0,1584.0,0.0,34.220057,-118.993652,0.0501318866411999,53,305998.0,0,0,1,45.0,0,0,0,0
12108383,2.0,5.0,1106.0,Los Angeles,0.0,0.0,4989.0,0.0,34.160639,-118.137185,0.335270153654,4621,213982.0,1,0,0,96.0,0,0,1,0
11285509,2.0,3.0,1296.0,Los Angeles,0.0,0.0,7047.0,0.0,34.681162,-118.138091,0.107526287909,9007,150151.0,1,0,0,59.0,0,0,0,0
14377311,2.0,4.0,1580.0,Orange,1.0,2.0,7200.0,1.0,33.622476,-117.703944,0.00453950973034,524,324134.0,0,1,0,55.0,0,0,1,0
